=== LAYOUT FOR PPR-137.3.pdf ===

--- Page 1 ---
Page size: Width=612, Height=1008

--- Lines ---

--- Rectangles ---
Rect: x0=22.2, y0=126.5, x1=22.7, y1=127.0, width=0.5, height=0.5
Rect: x0=350.8, y0=531.3, x1=351.3, y1=531.8, width=0.5, height=0.5
Rect: x0=351.3, y0=531.3, x1=418.4, y1=531.8, width=67.1, height=0.5
Rect: x0=418.4, y0=531.3, x1=418.9, y1=531.8, width=0.5, height=0.5
Rect: x0=418.9, y0=531.3, x1=589.4, y1=531.8, width=170.5, height=0.5
Rect: x0=589.4, y0=531.3, x1=589.9, y1=531.8, width=0.5, height=0.5
Rect: x0=22.2, y0=531.8, x1=22.7, y1=547.4, width=0.5, height=15.6
Rect: x0=211.4, y0=531.8, x1=211.9, y1=547.4, width=0.5, height=15.6
Rect: x0=263.1, y0=531.8, x1=263.6, y1=547.4, width=0.5, height=15.6
Rect: x0=314.8, y0=531.8, x1=315.3, y1=547.4, width=0.5, height=15.6
Rect: x0=350.8, y0=531.8, x1=351.3, y1=547.4, width=0.5, height=15.6
Rect: x0=418.4, y0=531.8, x1=418.9, y1=547.4, width=0.5, height=15.6
Rect: x0=589.4, y0=531.8, x1=589.9, y1=547.4, width=0.5, height=15.6
Rect: x0=22.8, y0=547.9, x1=211.2, y1=576.7, width=188.4, height=28.8
Rect: x0=27.8, y0=555.3, x1=206.1, y1=569.1, width=178.2, height=13.8
Rect: x0=211.8, y0=547.9, x1=263.1, y1=576.7, width=51.2, height=28.8
Rect: x0=216.9, y0=557.7, x1=257.9, y1=566.8, width=41.0, height=9.1
Rect: x0=263.6, y0=547.9, x1=314.8, y1=576.7, width=51.2, height=28.8
Rect: x0=268.7, y0=557.7, x1=309.7, y1=566.8, width=40.9, height=9.1
Rect: x0=315.3, y0=547.9, x1=350.8, y1=576.7, width=35.5, height=28.8
Rect: x0=320.4, y0=553.0, x1=345.7, y1=562.3, width=25.2, height=9.2
Rect: x0=320.4, y0=562.3, x1=345.7, y1=571.5, width=25.2, height=9.2
Rect: x0=351.3, y0=547.9, x1=418.3, y1=576.7, width=67.0, height=28.8
Rect: x0=356.5, y0=557.7, x1=413.1, y1=566.8, width=56.6, height=9.1
Rect: x0=418.9, y0=547.9, x1=589.3, y1=576.7, width=170.4, height=28.8
Rect: x0=423.9, y0=555.3, x1=584.1, y1=569.1, width=160.2, height=13.8
Rect: x0=22.2, y0=547.4, x1=22.7, y1=547.9, width=0.5, height=0.5
Rect: x0=22.7, y0=547.4, x1=211.4, y1=547.9, width=188.7, height=0.5
Rect: x0=211.4, y0=547.4, x1=211.9, y1=547.9, width=0.5, height=0.5
Rect: x0=211.8, y0=547.4, x1=263.1, y1=547.9, width=51.2, height=0.5
Rect: x0=263.1, y0=547.4, x1=263.6, y1=547.9, width=0.5, height=0.5
Rect: x0=263.6, y0=547.4, x1=314.8, y1=547.9, width=51.2, height=0.5
Rect: x0=314.8, y0=547.4, x1=315.3, y1=547.9, width=0.5, height=0.5
Rect: x0=315.3, y0=547.4, x1=350.8, y1=547.9, width=35.5, height=0.5
Rect: x0=350.8, y0=547.4, x1=351.3, y1=547.9, width=0.5, height=0.5
Rect: x0=351.3, y0=547.4, x1=418.4, y1=547.9, width=67.1, height=0.5
Rect: x0=418.4, y0=547.4, x1=418.9, y1=547.9, width=0.5, height=0.5
Rect: x0=418.9, y0=547.4, x1=589.4, y1=547.9, width=170.5, height=0.5
Rect: x0=589.4, y0=547.4, x1=589.9, y1=547.9, width=0.5, height=0.5
Rect: x0=22.2, y0=547.9, x1=22.7, y1=576.7, width=0.5, height=28.8
Rect: x0=211.4, y0=547.9, x1=211.9, y1=576.7, width=0.5, height=28.8
Rect: x0=263.1, y0=547.9, x1=263.6, y1=576.7, width=0.5, height=28.8
Rect: x0=314.8, y0=547.9, x1=315.3, y1=576.7, width=0.5, height=28.8
Rect: x0=350.8, y0=547.9, x1=351.3, y1=576.7, width=0.5, height=28.8
Rect: x0=418.4, y0=547.9, x1=418.9, y1=576.7, width=0.5, height=28.8
Rect: x0=589.4, y0=547.9, x1=589.9, y1=576.7, width=0.5, height=28.8
Rect: x0=22.2, y0=576.7, x1=22.7, y1=577.1, width=0.5, height=0.5
Rect: x0=22.7, y0=576.7, x1=211.4, y1=577.1, width=188.7, height=0.5
Rect: x0=211.4, y0=576.7, x1=211.9, y1=577.1, width=0.5, height=0.5
Rect: x0=211.8, y0=576.7, x1=263.1, y1=577.1, width=51.2, height=0.5
Rect: x0=263.1, y0=576.7, x1=263.6, y1=577.1, width=0.5, height=0.5
Rect: x0=263.6, y0=576.7, x1=314.8, y1=577.1, width=51.2, height=0.5
Rect: x0=314.8, y0=576.7, x1=315.3, y1=577.1, width=0.5, height=0.5
Rect: x0=315.3, y0=576.7, x1=350.8, y1=577.1, width=35.5, height=0.5
Rect: x0=350.8, y0=576.7, x1=351.3, y1=577.1, width=0.5, height=0.5
Rect: x0=351.3, y0=576.7, x1=418.4, y1=577.1, width=67.1, height=0.5
Rect: x0=418.4, y0=576.7, x1=418.9, y1=577.1, width=0.5, height=0.5
Rect: x0=418.9, y0=576.7, x1=589.4, y1=577.1, width=170.5, height=0.5
Rect: x0=589.4, y0=576.7, x1=589.9, y1=577.1, width=0.5, height=0.5
Rect: x0=22.2, y0=577.1, x1=22.7, y1=592.8, width=0.5, height=15.6
Rect: x0=211.4, y0=577.1, x1=211.9, y1=592.8, width=0.5, height=15.6
Rect: x0=263.1, y0=577.1, x1=263.6, y1=592.8, width=0.5, height=15.6
Rect: x0=314.8, y0=577.1, x1=315.3, y1=592.8, width=0.5, height=15.6
Rect: x0=350.8, y0=577.1, x1=351.3, y1=592.8, width=0.5, height=15.6
Rect: x0=418.4, y0=577.1, x1=418.9, y1=592.8, width=0.5, height=15.6
Rect: x0=589.4, y0=577.1, x1=589.9, y1=592.8, width=0.5, height=15.6
Rect: x0=22.2, y0=592.8, x1=22.7, y1=593.2, width=0.5, height=0.5
Rect: x0=22.7, y0=592.8, x1=211.4, y1=593.2, width=188.7, height=0.5
Rect: x0=211.4, y0=592.8, x1=211.9, y1=593.2, width=0.5, height=0.5
Rect: x0=211.8, y0=592.8, x1=263.1, y1=593.2, width=51.2, height=0.5
Rect: x0=263.1, y0=592.8, x1=263.6, y1=593.2, width=0.5, height=0.5
Rect: x0=263.6, y0=592.8, x1=314.8, y1=593.2, width=51.2, height=0.5
Rect: x0=314.8, y0=592.8, x1=315.3, y1=593.2, width=0.5, height=0.5
Rect: x0=315.3, y0=592.8, x1=350.8, y1=593.2, width=35.5, height=0.5
Rect: x0=350.8, y0=592.8, x1=351.3, y1=593.2, width=0.5, height=0.5
Rect: x0=351.3, y0=592.8, x1=418.4, y1=593.2, width=67.1, height=0.5
Rect: x0=418.4, y0=592.8, x1=418.9, y1=593.2, width=0.5, height=0.5
Rect: x0=418.9, y0=592.8, x1=589.4, y1=593.2, width=170.5, height=0.5
Rect: x0=589.4, y0=592.8, x1=589.9, y1=593.2, width=0.5, height=0.5
Rect: x0=22.2, y0=593.2, x1=22.7, y1=608.8, width=0.5, height=15.6
Rect: x0=211.4, y0=593.2, x1=211.9, y1=608.8, width=0.5, height=15.6
Rect: x0=263.1, y0=593.2, x1=263.6, y1=608.8, width=0.5, height=15.6
Rect: x0=314.8, y0=593.2, x1=315.3, y1=608.8, width=0.5, height=15.6
Rect: x0=350.8, y0=593.2, x1=351.3, y1=608.8, width=0.5, height=15.6
Rect: x0=418.4, y0=593.2, x1=418.9, y1=608.8, width=0.5, height=15.6
Rect: x0=589.4, y0=593.2, x1=589.9, y1=608.8, width=0.5, height=15.6
Rect: x0=22.2, y0=608.8, x1=22.7, y1=609.3, width=0.5, height=0.5
Rect: x0=22.7, y0=608.8, x1=211.4, y1=609.3, width=188.7, height=0.5
Rect: x0=211.4, y0=608.8, x1=211.9, y1=609.3, width=0.5, height=0.5
Rect: x0=211.8, y0=608.8, x1=263.1, y1=609.3, width=51.2, height=0.5
Rect: x0=263.1, y0=608.8, x1=263.6, y1=609.3, width=0.5, height=0.5
Rect: x0=263.6, y0=608.8, x1=314.8, y1=609.3, width=51.2, height=0.5
Rect: x0=314.8, y0=608.8, x1=315.3, y1=609.3, width=0.5, height=0.5
Rect: x0=315.3, y0=608.8, x1=350.8, y1=609.3, width=35.5, height=0.5
Rect: x0=350.8, y0=608.8, x1=351.3, y1=609.3, width=0.5, height=0.5
Rect: x0=351.3, y0=608.8, x1=418.4, y1=609.3, width=67.1, height=0.5
Rect: x0=418.4, y0=608.8, x1=418.9, y1=609.3, width=0.5, height=0.5
Rect: x0=418.9, y0=608.8, x1=589.4, y1=609.3, width=170.5, height=0.5
Rect: x0=589.4, y0=608.8, x1=589.9, y1=609.3, width=0.5, height=0.5
Rect: x0=22.2, y0=609.3, x1=22.7, y1=624.8, width=0.5, height=15.5
Rect: x0=211.4, y0=609.3, x1=211.9, y1=624.8, width=0.5, height=15.5
Rect: x0=263.1, y0=609.3, x1=263.6, y1=624.8, width=0.5, height=15.5
Rect: x0=314.8, y0=609.3, x1=315.3, y1=624.8, width=0.5, height=15.5
Rect: x0=350.8, y0=609.3, x1=351.3, y1=624.8, width=0.5, height=15.5
Rect: x0=418.4, y0=609.3, x1=418.9, y1=624.8, width=0.5, height=15.5
Rect: x0=589.4, y0=609.3, x1=589.9, y1=624.8, width=0.5, height=15.5
Rect: x0=22.2, y0=624.8, x1=22.7, y1=625.3, width=0.5, height=0.5
Rect: x0=22.7, y0=624.8, x1=211.4, y1=625.3, width=188.7, height=0.5
Rect: x0=211.4, y0=624.8, x1=211.9, y1=625.3, width=0.5, height=0.5
Rect: x0=211.8, y0=624.8, x1=263.1, y1=625.3, width=51.2, height=0.5
Rect: x0=263.1, y0=624.8, x1=263.6, y1=625.3, width=0.5, height=0.5
Rect: x0=263.6, y0=624.8, x1=314.8, y1=625.3, width=51.2, height=0.5
Rect: x0=314.8, y0=624.8, x1=315.3, y1=625.3, width=0.5, height=0.5
Rect: x0=315.3, y0=624.8, x1=350.8, y1=625.3, width=35.5, height=0.5
Rect: x0=350.8, y0=624.8, x1=351.3, y1=625.3, width=0.5, height=0.5
Rect: x0=351.3, y0=624.8, x1=418.4, y1=625.3, width=67.1, height=0.5
Rect: x0=418.4, y0=624.8, x1=418.9, y1=625.3, width=0.5, height=0.5
Rect: x0=418.9, y0=624.8, x1=589.4, y1=625.3, width=170.5, height=0.5
Rect: x0=589.4, y0=624.8, x1=589.9, y1=625.3, width=0.5, height=0.5
Rect: x0=22.2, y0=625.3, x1=22.7, y1=708.2, width=0.5, height=82.9
Rect: x0=211.4, y0=625.3, x1=211.9, y1=708.2, width=0.5, height=82.9
Rect: x0=263.1, y0=625.3, x1=263.6, y1=708.2, width=0.5, height=82.9
Rect: x0=314.8, y0=625.3, x1=315.3, y1=708.2, width=0.5, height=82.9
Rect: x0=350.8, y0=625.3, x1=351.3, y1=708.2, width=0.5, height=82.9
Rect: x0=418.4, y0=625.3, x1=418.9, y1=708.2, width=0.5, height=82.9
Rect: x0=589.4, y0=625.3, x1=589.9, y1=708.2, width=0.5, height=82.9
Rect: x0=22.2, y0=708.2, x1=22.7, y1=708.7, width=0.5, height=0.5
Rect: x0=22.7, y0=708.2, x1=211.4, y1=708.7, width=188.7, height=0.5
Rect: x0=211.4, y0=708.2, x1=211.9, y1=708.7, width=0.5, height=0.5
Rect: x0=211.8, y0=708.2, x1=263.1, y1=708.7, width=51.2, height=0.5
Rect: x0=263.1, y0=708.2, x1=263.6, y1=708.7, width=0.5, height=0.5
Rect: x0=263.6, y0=708.2, x1=314.8, y1=708.7, width=51.2, height=0.5
Rect: x0=314.8, y0=708.2, x1=315.3, y1=708.7, width=0.5, height=0.5
Rect: x0=315.3, y0=708.2, x1=350.8, y1=708.7, width=35.5, height=0.5
Rect: x0=350.8, y0=708.2, x1=351.3, y1=708.7, width=0.5, height=0.5
Rect: x0=351.3, y0=708.2, x1=418.4, y1=708.7, width=67.1, height=0.5
Rect: x0=418.4, y0=708.2, x1=418.9, y1=708.7, width=0.5, height=0.5
Rect: x0=418.9, y0=708.2, x1=589.4, y1=708.7, width=170.5, height=0.5
Rect: x0=589.4, y0=708.2, x1=589.9, y1=708.7, width=0.5, height=0.5
Rect: x0=22.2, y0=708.7, x1=22.7, y1=736.3, width=0.5, height=27.6
Rect: x0=211.4, y0=708.7, x1=211.9, y1=736.3, width=0.5, height=27.6
Rect: x0=263.1, y0=708.7, x1=263.6, y1=736.3, width=0.5, height=27.6
Rect: x0=314.8, y0=708.7, x1=315.3, y1=736.3, width=0.5, height=27.6
Rect: x0=350.8, y0=708.7, x1=351.3, y1=736.3, width=0.5, height=27.6
Rect: x0=418.4, y0=708.7, x1=418.9, y1=736.3, width=0.5, height=27.6
Rect: x0=589.4, y0=708.7, x1=589.9, y1=736.3, width=0.5, height=27.6
Rect: x0=22.2, y0=736.3, x1=22.7, y1=736.8, width=0.5, height=0.5
Rect: x0=22.7, y0=736.3, x1=211.4, y1=736.8, width=188.7, height=0.5
Rect: x0=211.4, y0=736.3, x1=211.9, y1=736.8, width=0.5, height=0.5
Rect: x0=211.8, y0=736.3, x1=263.1, y1=736.8, width=51.2, height=0.5
Rect: x0=263.1, y0=736.3, x1=263.6, y1=736.8, width=0.5, height=0.5
Rect: x0=263.6, y0=736.3, x1=314.8, y1=736.8, width=51.2, height=0.5
Rect: x0=314.8, y0=736.3, x1=315.3, y1=736.8, width=0.5, height=0.5
Rect: x0=315.3, y0=736.3, x1=350.8, y1=736.8, width=35.5, height=0.5
Rect: x0=350.8, y0=736.3, x1=351.3, y1=736.8, width=0.5, height=0.5
Rect: x0=351.3, y0=736.3, x1=418.4, y1=736.8, width=67.1, height=0.5
Rect: x0=418.4, y0=736.3, x1=418.9, y1=736.8, width=0.5, height=0.5
Rect: x0=418.9, y0=736.3, x1=589.4, y1=736.8, width=170.5, height=0.5
Rect: x0=589.4, y0=736.3, x1=589.9, y1=736.8, width=0.5, height=0.5
Rect: x0=22.2, y0=736.8, x1=22.7, y1=752.4, width=0.5, height=15.6
Rect: x0=211.4, y0=736.8, x1=211.9, y1=752.4, width=0.5, height=15.6
Rect: x0=263.1, y0=736.8, x1=263.6, y1=752.4, width=0.5, height=15.6
Rect: x0=314.8, y0=736.8, x1=315.3, y1=752.4, width=0.5, height=15.6
Rect: x0=350.8, y0=736.8, x1=351.3, y1=752.4, width=0.5, height=15.6
Rect: x0=418.4, y0=736.8, x1=418.9, y1=752.4, width=0.5, height=15.6
Rect: x0=589.4, y0=736.8, x1=589.9, y1=752.4, width=0.5, height=15.6
Rect: x0=22.2, y0=752.4, x1=22.7, y1=752.9, width=0.5, height=0.5
Rect: x0=22.7, y0=752.4, x1=211.4, y1=752.9, width=188.7, height=0.5
Rect: x0=211.4, y0=752.4, x1=211.9, y1=752.9, width=0.5, height=0.5
Rect: x0=211.8, y0=752.4, x1=263.1, y1=752.9, width=51.2, height=0.5
Rect: x0=263.1, y0=752.4, x1=263.6, y1=752.9, width=0.5, height=0.5
Rect: x0=263.6, y0=752.4, x1=314.8, y1=752.9, width=51.2, height=0.5
Rect: x0=314.8, y0=752.4, x1=315.3, y1=752.9, width=0.5, height=0.5
Rect: x0=315.3, y0=752.4, x1=350.8, y1=752.9, width=35.5, height=0.5
Rect: x0=350.8, y0=752.4, x1=351.3, y1=752.9, width=0.5, height=0.5
Rect: x0=351.3, y0=752.4, x1=418.4, y1=752.9, width=67.1, height=0.5
Rect: x0=418.4, y0=752.4, x1=418.9, y1=752.9, width=0.5, height=0.5
Rect: x0=418.9, y0=752.4, x1=589.4, y1=752.9, width=170.5, height=0.5
Rect: x0=589.4, y0=752.4, x1=589.9, y1=752.9, width=0.5, height=0.5
Rect: x0=22.2, y0=752.9, x1=22.7, y1=780.5, width=0.5, height=27.6
Rect: x0=211.4, y0=752.9, x1=211.9, y1=780.5, width=0.5, height=27.6
Rect: x0=263.1, y0=752.9, x1=263.6, y1=780.5, width=0.5, height=27.6
Rect: x0=314.8, y0=752.9, x1=315.3, y1=780.5, width=0.5, height=27.6
Rect: x0=350.8, y0=752.9, x1=351.3, y1=780.5, width=0.5, height=27.6
Rect: x0=418.4, y0=752.9, x1=418.9, y1=780.5, width=0.5, height=27.6
Rect: x0=589.4, y0=752.9, x1=589.9, y1=780.5, width=0.5, height=27.6
Rect: x0=22.2, y0=780.5, x1=22.7, y1=780.9, width=0.5, height=0.5
Rect: x0=22.7, y0=780.5, x1=211.4, y1=780.9, width=188.7, height=0.5
Rect: x0=211.4, y0=780.5, x1=211.9, y1=780.9, width=0.5, height=0.5
Rect: x0=211.8, y0=780.5, x1=263.1, y1=780.9, width=51.2, height=0.5
Rect: x0=263.1, y0=780.5, x1=263.6, y1=780.9, width=0.5, height=0.5
Rect: x0=263.6, y0=780.5, x1=314.8, y1=780.9, width=51.2, height=0.5
Rect: x0=314.8, y0=780.5, x1=315.3, y1=780.9, width=0.5, height=0.5
Rect: x0=315.3, y0=780.5, x1=350.8, y1=780.9, width=35.5, height=0.5
Rect: x0=350.8, y0=780.5, x1=351.3, y1=780.9, width=0.5, height=0.5
Rect: x0=351.3, y0=780.5, x1=418.4, y1=780.9, width=67.1, height=0.5
Rect: x0=418.4, y0=780.5, x1=418.9, y1=780.9, width=0.5, height=0.5
Rect: x0=418.9, y0=780.5, x1=589.4, y1=780.9, width=170.5, height=0.5
Rect: x0=589.4, y0=780.5, x1=589.9, y1=780.9, width=0.5, height=0.5
Rect: x0=22.2, y0=780.9, x1=22.7, y1=808.5, width=0.5, height=27.6
Rect: x0=211.4, y0=780.9, x1=211.9, y1=808.5, width=0.5, height=27.6
Rect: x0=263.1, y0=780.9, x1=263.6, y1=808.5, width=0.5, height=27.6
Rect: x0=314.8, y0=780.9, x1=315.3, y1=808.5, width=0.5, height=27.6
Rect: x0=350.8, y0=780.9, x1=351.3, y1=808.5, width=0.5, height=27.6
Rect: x0=418.4, y0=780.9, x1=418.9, y1=808.5, width=0.5, height=27.6
Rect: x0=589.4, y0=780.9, x1=589.9, y1=808.5, width=0.5, height=27.6
Rect: x0=22.2, y0=808.5, x1=22.7, y1=809.0, width=0.5, height=0.5
Rect: x0=22.7, y0=808.5, x1=211.4, y1=809.0, width=188.7, height=0.5
Rect: x0=211.4, y0=808.5, x1=211.9, y1=809.0, width=0.5, height=0.5
Rect: x0=211.8, y0=808.5, x1=263.1, y1=809.0, width=51.2, height=0.5
Rect: x0=263.1, y0=808.5, x1=263.6, y1=809.0, width=0.5, height=0.5
Rect: x0=263.6, y0=808.5, x1=314.8, y1=809.0, width=51.2, height=0.5
Rect: x0=314.8, y0=808.5, x1=315.3, y1=809.0, width=0.5, height=0.5
Rect: x0=315.3, y0=808.5, x1=350.8, y1=809.0, width=35.5, height=0.5
Rect: x0=350.8, y0=808.5, x1=351.3, y1=809.0, width=0.5, height=0.5
Rect: x0=351.3, y0=808.5, x1=418.4, y1=809.0, width=67.1, height=0.5
Rect: x0=418.4, y0=808.5, x1=418.9, y1=809.0, width=0.5, height=0.5
Rect: x0=418.9, y0=808.5, x1=589.4, y1=809.0, width=170.5, height=0.5
Rect: x0=589.4, y0=808.5, x1=589.9, y1=809.0, width=0.5, height=0.5
Rect: x0=22.2, y0=809.0, x1=22.7, y1=824.6, width=0.5, height=15.6
Rect: x0=211.4, y0=809.0, x1=211.9, y1=824.6, width=0.5, height=15.6
Rect: x0=263.1, y0=809.0, x1=263.6, y1=824.6, width=0.5, height=15.6
Rect: x0=314.8, y0=809.0, x1=315.3, y1=824.6, width=0.5, height=15.6
Rect: x0=350.8, y0=809.0, x1=351.3, y1=824.6, width=0.5, height=15.6
Rect: x0=418.4, y0=809.0, x1=418.9, y1=824.6, width=0.5, height=15.6
Rect: x0=589.4, y0=809.0, x1=589.9, y1=824.6, width=0.5, height=15.6
Rect: x0=22.2, y0=824.6, x1=22.7, y1=825.1, width=0.5, height=0.5
Rect: x0=22.7, y0=824.6, x1=211.4, y1=825.1, width=188.7, height=0.5
Rect: x0=211.4, y0=824.6, x1=211.9, y1=825.1, width=0.5, height=0.5
Rect: x0=211.8, y0=824.6, x1=263.1, y1=825.1, width=51.2, height=0.5
Rect: x0=263.1, y0=824.6, x1=263.6, y1=825.1, width=0.5, height=0.5
Rect: x0=263.6, y0=824.6, x1=314.8, y1=825.1, width=51.2, height=0.5
Rect: x0=314.8, y0=824.6, x1=315.3, y1=825.1, width=0.5, height=0.5
Rect: x0=315.3, y0=824.6, x1=350.8, y1=825.1, width=35.5, height=0.5
Rect: x0=350.8, y0=824.6, x1=351.3, y1=825.1, width=0.5, height=0.5
Rect: x0=351.3, y0=824.6, x1=418.4, y1=825.1, width=67.1, height=0.5
Rect: x0=418.4, y0=824.6, x1=418.9, y1=825.1, width=0.5, height=0.5
Rect: x0=418.9, y0=824.6, x1=589.4, y1=825.1, width=170.5, height=0.5
Rect: x0=589.4, y0=824.6, x1=589.9, y1=825.1, width=0.5, height=0.5
Rect: x0=22.2, y0=825.1, x1=22.7, y1=840.7, width=0.5, height=15.6
Rect: x0=211.4, y0=825.1, x1=211.9, y1=840.7, width=0.5, height=15.6
Rect: x0=263.1, y0=825.1, x1=263.6, y1=840.7, width=0.5, height=15.6
Rect: x0=314.8, y0=825.1, x1=315.3, y1=840.7, width=0.5, height=15.6
Rect: x0=350.8, y0=825.1, x1=351.3, y1=840.7, width=0.5, height=15.6
Rect: x0=418.4, y0=825.1, x1=418.9, y1=840.7, width=0.5, height=15.6
Rect: x0=589.4, y0=825.1, x1=589.9, y1=840.7, width=0.5, height=15.6
Rect: x0=22.2, y0=840.7, x1=22.7, y1=841.2, width=0.5, height=0.5
Rect: x0=22.7, y0=840.7, x1=211.4, y1=841.2, width=188.7, height=0.5
Rect: x0=211.4, y0=840.7, x1=211.9, y1=841.2, width=0.5, height=0.5
Rect: x0=211.8, y0=840.7, x1=263.1, y1=841.2, width=51.2, height=0.5
Rect: x0=263.1, y0=840.7, x1=263.6, y1=841.2, width=0.5, height=0.5
Rect: x0=263.6, y0=840.7, x1=314.8, y1=841.2, width=51.2, height=0.5
Rect: x0=314.8, y0=840.7, x1=315.3, y1=841.2, width=0.5, height=0.5
Rect: x0=315.3, y0=840.7, x1=350.8, y1=841.2, width=35.5, height=0.5
Rect: x0=350.8, y0=840.7, x1=351.3, y1=841.2, width=0.5, height=0.5
Rect: x0=351.3, y0=840.7, x1=418.4, y1=841.2, width=67.1, height=0.5
Rect: x0=418.4, y0=840.7, x1=418.9, y1=841.2, width=0.5, height=0.5
Rect: x0=418.9, y0=840.7, x1=589.4, y1=841.2, width=170.5, height=0.5
Rect: x0=589.4, y0=840.7, x1=589.9, y1=841.2, width=0.5, height=0.5
Rect: x0=22.2, y0=841.2, x1=22.7, y1=856.7, width=0.5, height=15.5
Rect: x0=211.4, y0=841.2, x1=211.9, y1=856.7, width=0.5, height=15.5
Rect: x0=263.1, y0=841.2, x1=263.6, y1=856.7, width=0.5, height=15.5
Rect: x0=314.8, y0=841.2, x1=315.3, y1=856.7, width=0.5, height=15.5
Rect: x0=350.8, y0=841.2, x1=351.3, y1=856.7, width=0.5, height=15.5
Rect: x0=418.4, y0=841.2, x1=418.9, y1=856.7, width=0.5, height=15.5
Rect: x0=589.4, y0=841.2, x1=589.9, y1=856.7, width=0.5, height=15.5
Rect: x0=22.2, y0=856.7, x1=22.7, y1=857.1, width=0.5, height=0.5
Rect: x0=22.7, y0=856.7, x1=211.4, y1=857.1, width=188.7, height=0.5
Rect: x0=211.4, y0=856.7, x1=211.9, y1=857.1, width=0.5, height=0.5
Rect: x0=211.8, y0=856.7, x1=263.1, y1=857.1, width=51.2, height=0.5
Rect: x0=263.1, y0=856.7, x1=263.6, y1=857.1, width=0.5, height=0.5
Rect: x0=263.6, y0=856.7, x1=314.8, y1=857.1, width=51.2, height=0.5
Rect: x0=314.8, y0=856.7, x1=315.3, y1=857.1, width=0.5, height=0.5
Rect: x0=315.3, y0=856.7, x1=350.8, y1=857.1, width=35.5, height=0.5
Rect: x0=350.8, y0=856.7, x1=351.3, y1=857.1, width=0.5, height=0.5
Rect: x0=351.3, y0=856.7, x1=418.4, y1=857.1, width=67.1, height=0.5
Rect: x0=418.4, y0=856.7, x1=418.9, y1=857.1, width=0.5, height=0.5
Rect: x0=418.9, y0=856.7, x1=589.4, y1=857.1, width=170.5, height=0.5
Rect: x0=589.4, y0=856.7, x1=589.9, y1=857.1, width=0.5, height=0.5
Rect: x0=22.2, y0=857.1, x1=22.7, y1=872.7, width=0.5, height=15.6
Rect: x0=211.4, y0=857.1, x1=211.9, y1=872.7, width=0.5, height=15.6
Rect: x0=263.1, y0=857.1, x1=263.6, y1=872.7, width=0.5, height=15.6
Rect: x0=314.8, y0=857.1, x1=315.3, y1=872.7, width=0.5, height=15.6
Rect: x0=350.8, y0=857.1, x1=351.3, y1=872.7, width=0.5, height=15.6
Rect: x0=418.4, y0=857.1, x1=418.9, y1=872.7, width=0.5, height=15.6
Rect: x0=589.4, y0=857.1, x1=589.9, y1=872.7, width=0.5, height=15.6
Rect: x0=22.2, y0=872.7, x1=22.7, y1=873.2, width=0.5, height=0.5
Rect: x0=22.7, y0=872.7, x1=211.4, y1=873.2, width=188.7, height=0.5
Rect: x0=211.4, y0=872.7, x1=211.9, y1=873.2, width=0.5, height=0.5
Rect: x0=211.8, y0=872.7, x1=263.1, y1=873.2, width=51.2, height=0.5
Rect: x0=263.1, y0=872.7, x1=263.6, y1=873.2, width=0.5, height=0.5
Rect: x0=263.6, y0=872.7, x1=314.8, y1=873.2, width=51.2, height=0.5
Rect: x0=314.8, y0=872.7, x1=315.3, y1=873.2, width=0.5, height=0.5
Rect: x0=315.3, y0=872.7, x1=350.8, y1=873.2, width=35.5, height=0.5
Rect: x0=350.8, y0=872.7, x1=351.3, y1=873.2, width=0.5, height=0.5
Rect: x0=351.3, y0=872.7, x1=418.4, y1=873.2, width=67.1, height=0.5
Rect: x0=418.4, y0=872.7, x1=418.9, y1=873.2, width=0.5, height=0.5
Rect: x0=418.9, y0=872.7, x1=589.4, y1=873.2, width=170.5, height=0.5
Rect: x0=589.4, y0=872.7, x1=589.9, y1=873.2, width=0.5, height=0.5
Rect: x0=22.2, y0=873.2, x1=22.7, y1=888.8, width=0.5, height=15.6
Rect: x0=211.4, y0=873.2, x1=211.9, y1=888.8, width=0.5, height=15.6
Rect: x0=263.1, y0=873.2, x1=263.6, y1=888.8, width=0.5, height=15.6
Rect: x0=314.8, y0=873.2, x1=315.3, y1=888.8, width=0.5, height=15.6
Rect: x0=350.8, y0=873.2, x1=351.3, y1=888.8, width=0.5, height=15.6
Rect: x0=418.4, y0=873.2, x1=418.9, y1=888.8, width=0.5, height=15.6
Rect: x0=589.4, y0=873.2, x1=589.9, y1=888.8, width=0.5, height=15.6
Rect: x0=22.2, y0=888.8, x1=22.7, y1=889.3, width=0.5, height=0.5
Rect: x0=22.7, y0=888.8, x1=211.4, y1=889.3, width=188.7, height=0.5
Rect: x0=211.4, y0=888.8, x1=211.9, y1=889.3, width=0.5, height=0.5
Rect: x0=211.8, y0=888.8, x1=263.1, y1=889.3, width=51.2, height=0.5
Rect: x0=263.1, y0=888.8, x1=263.6, y1=889.3, width=0.5, height=0.5
Rect: x0=263.6, y0=888.8, x1=314.8, y1=889.3, width=51.2, height=0.5
Rect: x0=314.8, y0=888.8, x1=315.3, y1=889.3, width=0.5, height=0.5
Rect: x0=315.3, y0=888.8, x1=350.8, y1=889.3, width=35.5, height=0.5
Rect: x0=350.8, y0=888.8, x1=351.3, y1=889.3, width=0.5, height=0.5
Rect: x0=351.3, y0=888.8, x1=418.4, y1=889.3, width=67.1, height=0.5
